Customer_ID,Age,Income,Customer_Years,Web_Visits,Web_Purchases,Store_Purchases,Catalog_Purchases,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Children,Teenagers,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Pages_Viewed,Time_On_Website,Discount_Purchases,Complaints,Satisfaction,Loyalty_Points,Email_Opens,Email_Clicks,Mobile_Sessions,Returns,Delivery_Rating,Gender,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Family_Members,Total_Campaign_Acceptance,Digital_Engagement,Average_Spending_Per_Purchase,Customer_Value_Score,Discount_Rate,Cluster,Persona
10069,25,65455.901989810416,3,3,4,6,2,303.82234066621737,15.404991170178448,211.22571653876122,47.823989108319736,55.773766045345155,28.639775781610354,1,1,0,0,0,0,0,14,18.08824880773937,0,0,10.0,575.0209821429612,5,3,7,1,4.0620807979529205,Male,Postgraduate,Single,662.6905793104324,12,3,0,32,50.9761984084948,2650.7623172417298,0.0,0,VIP High-Value Customers
10070,61,80997.0149386519,15,7,3,11,2,124.72300631366318,33.86598702075709,265.4893347686037,55.14112458488244,31.524024018415492,13.222886770326982,1,0,0,0,0,0,1,15,4.979540983116902,0,0,9.275247548448759,0.0,8,6,11,1,4.2458504494113445,Female,High School,Divorced,523.9663634766489,16,2,1,47,30.821550792744052,8383.461815626382,0.0,1,Loyal Regular Customers
10071,23,78719.86391693694,9,9,8,7,1,49.64824291190523,38.73049476857379,209.80495062221502,113.88731526410396,113.33662095074155,9.182611313991313,0,0,0,0,0,0,0,9,6.758474308874758,2,1,10.0,502.8713699755929,6,0,10,1,3.605418488287852,Female,Postgraduate,Single,534.5902358315308,16,1,0,34,31.44648446067828,5345.9023583153075,0.11764705882352941,0,VIP High-Value Customers
10072,48,41988.83494968707,7,12,2,8,1,103.59555760938426,49.76256588357919,184.983397774461,91.41098295697533,75.38453359473597,20.08173724400242,1,2,0,0,0,0,0,8,11.934147839172338,4,0,7.212996942228271,774.2118416416752,8,3,10,0,4.9544384833272535,Female,Graduate,Married,525.2187750631382,11,4,0,41,43.76823125526152,4201.750200505106,0.3333333333333333,0,VIP High-Value Customers
10073,37,103737.25911577145,2,9,3,9,5,184.794481462538,8.85565960958049,84.23560306619495,108.4749874233658,8.404860751504025,163.5452903401672,0,0,0,0,0,0,0,11,3.208918020109201,2,0,6.188768511396142,81.05203657211882,6,0,8,0,4.571755589586852,Male,Postgraduate,Married,558.3108826533505,17,1,0,34,31.01727125851947,1674.9326479600516,0.1111111111111111,1,Loyal Regular Customers
10074,45,95095.18672082212,15,10,7,4,2,105.22338848489379,36.90681643871641,234.61284956490303,35.064755819286326,13.341243975848382,92.40999943944603,2,2,1,0,0,0,0,9,16.24397042156147,0,0,8.57648517361206,465.5568993397249,8,2,12,0,4.131345659114277,Male,High School,Single,517.5590537230939,13,5,1,41,36.968503837363855,8280.944859569503,0.0,0,VIP High-Value Customers
10075,63,49852.20404178537,13,6,3,11,5,66.12855324759066,76.60258201477372,156.90817060723697,82.33315844463046,48.70341698600852,95.09362884071349,3,0,0,0,0,0,0,9,6.511182337516874,4,1,7.963123818870782,769.2473476843579,6,6,11,1,3.7844115056047496,Female,Graduate,Married,525.7695101409538,19,4,0,38,26.28847550704769,7360.773141973354,0.2,1,Loyal Regular Customers
10076,53,20000.0,9,5,7,9,2,95.34116290742405,3.649639031252416,349.1321300928963,79.73021454849554,65.08492271764158,24.935952033267103,3,1,1,1,0,0,0,14,3.402711552819359,2,0,7.541925988638816,480.399530478255,6,4,14,0,3.18674259363042,Female,Postgraduate,Married,617.8740213309769,18,5,2,43,32.51968533320931,6178.740213309769,0.10526315789473684,1,Loyal Regular Customers
10077,29,53582.42238100662,10,11,5,7,1,82.48340290316064,16.296660381079196,235.69449583952942,110.92350404129338,10.20793815128432,89.69849539862865,3,0,0,0,1,0,0,10,9.296726669756866,2,0,6.652381713160922,432.8260692741351,4,3,11,5,3.432230925671917,Female,Graduate,Married,545.3044967149756,13,4,1,39,38.950321193926825,5998.349463864732,0.14285714285714285,0,VIP High-Value Customers
10078,55,64289.33271818607,2,6,2,5,5,167.66289786210095,77.801344923011,39.58613802330482,40.07763921042345,57.4767385687343,53.75487122295957,1,0,1,1,0,0,0,12,8.167276710673484,4,0,10.0,832.1411380150238,4,1,13,2,3.4353642138672065,Male,PhD,Single,436.3596298105341,12,2,2,36,33.566125370041085,1309.0788894316024,0.3076923076923077,1,Loyal Regular Customers
10079,33,49781.05737403757,3,3,9,7,4,80.76235622262783,19.91822457228428,80.21491367291692,148.6859416619748,36.76181012285192,103.35526951709984,0,0,1,0,0,0,0,11,5.008248950606618,1,2,7.777144369868515,480.8876797042405,4,2,7,1,4.176137937073492,Female,Graduate,Married,469.69851576975555,20,1,1,27,22.36659598903598,1878.7940630790222,0.047619047619047616,1,Loyal Regular Customers
10080,50,56012.60225967509,11,10,4,7,3,32.65473125378908,36.00139550386363,123.72135529095756,153.9907675650233,42.57830244885989,93.06923362835991,3,1,0,0,0,0,0,15,6.014180364401056,3,0,5.773562997464718,473.95961632429623,6,4,9,3,4.223676168520725,Female,High School,Single,482.01578569085336,14,5,0,44,32.13438571272356,5784.18942829024,0.2,0,VIP High-Value Customers
10081,67,45084.1553459197,13,9,3,6,1,77.1369494773693,44.18614909354972,154.26638250202373,16.495240291084006,15.499038339062619,88.65247889396414,1,2,0,0,0,0,0,10,10.035780393487235,0,0,7.761986320859181,460.3221130924611,7,2,8,2,2.9038411758269707,Male,Graduate,Divorced,396.23623859705356,10,4,0,36,36.02147623609578,5547.30734035875,0.0,0,VIP High-Value Customers
10082,34,76589.42493036925,10,7,1,14,6,218.9991176893325,16.35317002857476,492.4501208352938,45.59410529680728,96.24596026530845,36.70890996787311,1,0,0,0,0,0,0,8,4.060861041859241,2,2,8.36938981207879,798.5465057026825,9,0,8,1,4.309481384574934,Male,Postgraduate,Married,856.2110599076855,21,2,0,32,41.19779018559954,9969.865224915087,0.09090909090909091,0,VIP High-Value Customers
10083,27,61145.39832663399,14,4,2,3,2,162.99696178509288,11.760605898923714,251.5176100490905,68.63925779523804,41.12481345469763,54.65931316463685,0,1,0,0,0,0,0,12,9.96589735829812,3,1,6.151044480316217,509.0917499383544,1,4,10,2,4.234652012523393,Female,High School,Married,590.6985621476796,7,2,0,31,73.83732026845995,8860.478432215194,0.375,0,VIP High-Value Customers
10084,33,77127.25313297317,2,4,6,9,3,38.58741893232618,27.756863959936563,100.92659949487827,55.56302395695174,23.945953741800956,36.00099084382372,2,0,0,0,0,0,0,15,6.002942786108564,1,0,8.331254851013686,454.94305422356103,6,4,10,1,4.2673960462452145,Male,PhD,Single,282.7808509297174,18,3,0,39,14.883202680511443,848.3425527891523,0.05263157894736842,1,Loyal Regular Customers
10085,42,81999.66023174286,3,9,10,8,0,208.36585339739295,67.9289630764797,255.65646161379246,15.509194683143198,26.2399989263176,37.218322252404135,0,0,0,0,0,0,0,13,15.905963539592838,4,2,7.708490199941688,427.5825603864182,12,2,11,2,3.958691183021344,Male,Graduate,Single,610.91879394953,18,1,0,47,32.15362073418579,2443.67517579812,0.21052631578947367,1,Loyal Regular Customers
10086,59,20862.175846440354,6,5,6,8,3,241.7285227401299,37.12475714307259,179.82905059640757,17.71120434959791,24.661727742884466,44.10103520156354,1,1,0,1,0,0,0,5,12.59403020092464,2,0,5.889966353897618,11.086725108188148,5,4,9,1,3.65371319702061,Female,Postgraduate,Divorced,545.156297773656,17,3,1,28,30.286460987425333,3816.094084415592,0.1111111111111111,1,Loyal Regular Customers
10087,40,46130.60020498614,9,4,6,8,4,173.45616725604583,12.031273943722056,257.1465654762783,18.90723942885281,40.155606154953894,32.27401747094383,2,0,0,0,0,0,0,7,4.158291834381364,0,1,6.504562365319622,622.2173515299312,3,2,9,0,4.97173097341876,Female,Postgraduate,Single,533.9708697307967,18,3,0,25,28.103729985831407,5339.708697307968,0.0,1,Loyal Regular Customers
10088,35,48767.47271447022,9,5,2,9,4,69.67552837493743,57.05615248208559,131.06472545244907,19.375567548004614,33.85562204455326,94.17827721686133,2,0,0,0,1,0,0,10,6.781470927816729,2,0,7.719982584400469,495.01483086288476,5,2,10,0,3.1983625401794487,Male,Graduate,Single,405.20587311889125,15,3,1,32,25.325367069930703,4052.0587311889126,0.125,1,Loyal Regular Customers
10089,64,106284.7024743981,7,7,4,9,4,220.66249223863502,12.654923890948773,517.7270831600978,49.61428668761022,8.643786124729068,77.83989446535121,3,0,1,0,0,0,0,9,10.681965602063862,1,0,7.572585232567199,551.2812775942435,8,5,11,0,2.554613599714414,Male,Graduate,Single,856.2110599076855,17,4,1,40,49.28569258707623,7097.139732538976,0.05555555555555555,0,VIP High-Value Customers
10090,37,62682.096604205835,12,6,5,5,0,110.36432131692672,43.329854645434274,374.20895056460955,164.19139550837818,7.13157102228436,152.23666068770706,1,0,0,0,0,0,0,6,1.0,4,0,4.817557202426403,288.6463026316544,6,3,11,1,3.421929084898394,Female,Graduate,Married,851.46275374534,10,2,0,32,77.40570488594,11069.015798689421,0.36363636363636365,0,VIP High-Value Customers
10091,66,74626.09073453516,3,8,8,8,4,81.13277480885515,28.912851543927882,230.30506785955333,13.686489932286253,56.29209487376045,16.70372266975134,0,0,0,1,0,0,0,11,5.249713525811051,2,0,8.195759922513952,206.94506697101582,9,3,7,0,4.793011201607015,Male,Graduate,Married,427.0330016881344,20,1,1,38,20.334904842292115,1708.1320067525376,0.09523809523809523,1,Loyal Regular Customers
10092,43,26147.548153058793,4,11,5,6,5,110.55331737883583,22.834959592408175,121.38958198434705,38.63596021314095,44.626880110497886,315.02812273980476,0,1,0,0,0,1,0,13,6.556395563257881,4,0,7.813981037876207,331.17667343486175,8,2,11,0,4.101639663496302,Female,Postgraduate,Single,653.0688220190347,16,2,1,45,38.41581305994322,3265.344110095173,0.23529411764705882,0,VIP High-Value Customers
10093,45,62577.878144955386,6,9,3,15,3,155.19386268873527,26.644049534247998,256.93335294727217,43.667138001555806,92.06308058869153,77.75300970365166,3,1,1,0,0,0,0,12,3.4109705023439094,2,0,8.667432731153335,33.8241768986025,6,2,10,1,3.3566288623525593,Female,Postgraduate,Divorced,652.2544934641544,21,5,1,39,29.647931521097927,4565.7814542490805,0.09090909090909091,1,Loyal Regular Customers
10094,44,77609.27367809264,11,8,1,11,2,173.24324714543218,29.563171389368705,59.85297742985569,137.80199403238555,9.818650411343807,1.6312146963849723,1,0,0,0,0,0,0,14,8.04554871912884,3,0,8.266358696918278,340.2989354514655,9,3,9,1,4.4127835569507745,Female,PhD,Divorced,411.91125510477093,14,2,0,43,27.46075034031806,4942.935061257251,0.2,1,Loyal Regular Customers
10095,64,75515.37153108281,5,6,7,8,3,136.985773601964,31.71442741766644,389.8323141763457,76.69448352541984,30.845645820029723,25.37834319539088,0,0,0,0,0,0,0,7,6.749931970459603,0,1,7.063456569829199,1160.6503281842954,7,1,8,0,4.109548366831804,Female,PhD,Married,691.4509877368166,18,1,0,29,36.39215724930614,4148.7059264209,0.0,0,VIP High-Value Customers
10096,60,71221.18990049433,2,6,7,9,5,119.99549944017068,38.76888895952114,342.5593930957675,52.65693688928212,31.731556434653882,65.25892481916473,0,2,1,1,0,0,0,8,5.486107726654003,1,0,7.58409916125245,631.8134286873944,8,3,14,0,4.0709295254639155,Male,Postgraduate,Married,650.97119963856,21,3,2,39,29.58959998357091,1952.9135989156803,0.045454545454545456,1,Loyal Regular Customers
10097,48,60234.00911691226,13,7,4,4,0,66.21859019986854,63.12244086887147,215.00392635897674,17.04589091723859,1.9850795686112779,72.03832336702459,0,1,0,0,0,0,1,9,12.192576037290989,4,0,10.0,548.9356862548759,5,3,13,3,3.224442050281981,Male,Postgraduate,Single,435.4142512805912,8,2,1,37,48.379361253399026,6095.799517928277,0.4444444444444444,0,VIP High-Value Customers
10098,34,61108.235171258115,6,7,4,14,4,163.21077410294166,102.7666307371335,86.16693930830381,57.594979592522456,28.758736502857506,41.37400800489807,2,0,0,0,0,0,0,7,10.538061164614653,0,0,6.324386370849573,238.3430199102387,9,6,17,1,4.486242547341252,Female,Postgraduate,Divorced,479.87206824865706,22,3,0,46,20.864002967332915,3359.1044777405996,0.0,1,Loyal Regular Customers
10099,64,29521.20885522379,3,4,4,5,1,139.10126742816237,32.592787186524205,130.52278182211785,87.31978918536399,49.10399020394231,76.62385880804841,2,2,0,0,0,0,0,11,10.496728836025314,1,0,6.983569972838273,268.49343497832575,9,4,7,0,3.4617003114642424,Male,Postgraduate,Married,515.2644746341592,10,5,0,35,46.842224966741746,2061.057898536637,0.09090909090909091,0,VIP High-Value Customers
10100,20,43790.40806663141,14,8,9,7,6,170.7702027101112,58.3856099930948,31.18646317956555,13.264186726643931,69.6611921686704,43.23933057088449,3,1,1,0,0,0,0,13,7.913311281193783,2,1,6.339579671081651,441.6008758958146,10,3,12,0,4.917251821198307,Male,Graduate,Single,386.5069853489704,22,5,1,46,16.804651536911756,5797.604780234556,0.08695652173913043,1,Loyal Regular Customers
10101,44,64156.99121498695,8,5,1,8,3,115.54374034036225,35.49487810556888,32.26442577290078,52.411855584863446,10.360466986260036,59.17308423088078,3,2,0,0,0,0,0,9,8.99595561046972,5,0,5.747693845768058,0.0,7,2,11,0,3.027964505130525,Male,Postgraduate,Married,305.24845102083617,12,6,0,34,23.48065007852586,2747.2360591875254,0.38461538461538464,1,Loyal Regular Customers
10102,26,47112.4354753283,2,8,3,8,4,181.44123902492527,25.38319268580311,142.10888393035356,65.77810087024693,43.50209366061339,8.990004968192958,0,2,0,1,0,0,0,18,13.144631880318858,4,0,6.9051404793780495,555.7235707525891,11,4,19,2,4.210919798637165,Male,PhD,Married,467.20351514013527,15,3,1,60,29.200219696258454,1401.6105454204057,0.25,1,Loyal Regular Customers
10103,28,72399.08844659012,1,7,4,8,1,169.9013772778789,40.17678341596155,80.76072751620984,74.37355790887136,6.606907726980791,24.795993947165336,1,0,0,1,0,0,0,11,4.462589090067947,0,0,7.205461315099854,368.6392459946231,7,3,14,0,3.1479633669505938,Female,Postgraduate,Married,396.6153477930678,13,2,1,42,28.329667699504846,793.2306955861357,0.0,1,Loyal Regular Customers
10104,43,68402.08590476752,9,8,3,11,4,97.23356547964381,8.774176690915233,41.07146517691338,67.40487986958885,22.794740609604776,120.12569395781286,1,0,0,0,0,0,0,6,4.922843325545427,1,1,6.307969978535901,1187.2257812586654,12,4,12,2,3.0285602791212725,Female,Graduate,Divorced,357.40452178447896,18,2,0,42,18.810764304446263,3574.0452178447895,0.05263157894736842,1,Loyal Regular Customers
10105,20,84612.66458499589,14,5,3,8,6,121.84082821432928,14.502523500644475,121.14310254361645,99.67858775255372,36.60776961023453,30.054848180119354,3,1,0,0,0,0,0,9,11.304250733124434,1,1,10.0,859.719001809892,7,2,6,0,4.314276952072842,Female,Postgraduate,Married,423.82765980149776,17,5,0,29,23.54598110008321,6357.414897022466,0.05555555555555555,1,Loyal Regular Customers
10106,63,77248.56887074627,12,4,8,6,2,190.89624889190344,11.151556164899269,128.0148316910459,12.450360580006636,31.10049347714486,65.55253019897252,1,2,1,0,0,0,0,11,9.615249284286044,3,3,7.366917639127407,665.0890894673107,6,4,15,2,3.3598607617735494,Male,Graduate,Single,439.1660210039727,16,4,1,40,25.83329535317486,5709.158273051645,0.17647058823529413,1,Loyal Regular Customers
10107,27,64090.705364422225,3,5,11,8,6,198.54005359769593,38.552465688941155,67.36681618481516,106.25191457036007,6.036155667684594,16.37513364437346,1,2,0,1,0,0,0,11,6.275694106470739,2,0,6.051076507113855,378.65328934840454,5,2,9,0,3.6974222952730584,Female,Graduate,Single,433.1225393538703,25,4,1,32,16.65855920591809,1732.4901574154812,0.07692307692307693,1,Loyal Regular Customers
10108,43,73463.64781311448,11,7,4,3,4,237.69613421213955,4.83947074698384,193.01326797424923,10.70810233021885,9.947241822472154,19.250137092973944,0,0,0,1,0,0,0,12,9.353174696998053,2,0,8.821633724747613,916.2736959007751,8,2,8,1,3.2426499132543656,Female,Graduate,Divorced,475.4543541790376,11,1,1,37,39.62119618158646,5705.452250148451,0.16666666666666666,0,VIP High-Value Customers
10109,30,78091.8389213938,1,6,2,8,4,80.51546660787885,10.018284053231648,280.8814476527448,70.33286539339049,14.074671276414614,26.257013383512,0,1,0,0,1,0,0,15,4.599713767191703,1,1,6.083740354217024,221.30186843963912,7,3,14,2,5.0,Male,Graduate,Married,482.0797483671724,14,2,1,45,32.13864989114482,964.1594967343448,0.06666666666666667,1,Loyal Regular Customers
10110,70,50866.12885365632,7,6,3,7,3,100.47140605379158,6.270655897677115,199.76347196625497,104.40670902387026,40.475085602164285,42.78152069767748,1,0,1,0,0,0,0,11,9.211192554143413,2,1,7.24546052651958,672.7151390189031,5,5,7,1,3.5870289261851416,Male,PhD,Married,494.16884924143574,13,2,1,34,35.29777494581684,3953.350793931486,0.14285714285714285,1,Loyal Regular Customers
10111,36,54072.04203024357,13,13,4,8,3,288.93818151964035,33.05421965402731,154.22600768159214,27.45367644189121,27.313946276087595,45.704547447632784,0,1,0,1,0,0,0,10,5.963764113363773,2,0,5.015724241795571,358.05729009981513,6,5,12,2,4.551834643740728,Male,Graduate,Single,576.6905790208714,15,2,1,46,36.04316118880446,8073.6681062922,0.125,0,VIP High-Value Customers
10112,27,58257.13132691861,15,7,2,2,2,364.36476879773835,22.521972835887183,162.11189177711196,19.124202756706403,19.3771672050841,163.98137640363132,1,2,0,0,0,0,0,11,12.588500633270375,4,0,8.507569135955627,618.3239835564216,5,5,12,0,3.502723577047101,Male,PhD,Single,751.4813797761593,6,4,0,40,107.35448282516562,11635.65917132781,0.5714285714285714,0,VIP High-Value Customers
10113,54,51440.45020504171,10,5,7,7,3,147.15107240024182,26.79415326810414,135.4741222340873,27.29407901879899,44.41803895895674,70.22240239298145,1,1,0,0,0,0,0,11,8.9529864151922,1,1,8.468298100506741,443.80099852315726,12,4,11,3,2.86200692068173,Male,High School,Married,451.35386827317046,17,3,0,43,25.075214904065025,4964.892551004875,0.05555555555555555,1,Loyal Regular Customers
10114,54,78282.36501114271,5,7,2,6,3,120.69138953855884,43.386072921819895,120.36814571955264,28.74082768622932,42.428038511794945,52.8568915713141,2,2,0,0,0,1,0,7,8.043155465472585,1,1,8.329501974402842,212.98303619820257,13,4,13,1,3.963063310800804,Female,Graduate,Single,408.47136594926974,11,5,1,44,34.03928049577248,2450.8281956956184,0.08333333333333333,1,Loyal Regular Customers
10115,52,48708.41024980853,5,7,11,4,3,363.3747869571144,30.609976367707034,197.3696139715111,34.19337303694301,16.449270906007815,88.27512444408706,1,1,0,0,0,0,0,10,7.148460745303577,3,0,8.605823375586107,463.4344287501864,9,4,14,0,4.586977363905596,Female,Graduate,Married,730.2721456833704,18,3,0,44,38.43537608859844,4381.632874100222,0.15789473684210525,0,VIP High-Value Customers
10116,24,82529.72648519684,14,10,5,7,2,304.8846495356889,24.530653825896284,203.71607398335854,77.92159135641471,34.66282033566359,20.94390305742983,2,0,0,0,0,0,0,9,8.919730116267756,1,0,7.07044262196383,767.348152872087,6,0,7,0,3.862029541173189,Female,Postgraduate,Married,666.6596920944519,14,3,0,32,44.443979472963456,9999.895381416778,0.06666666666666667,0,VIP High-Value Customers
10117,61,53394.482420153116,1,10,5,9,2,192.14159559451423,4.703679253274492,162.90155996787135,40.90097004584676,42.20520769779455,7.588547809714571,3,0,0,0,0,0,0,6,10.566382935234179,1,0,8.638267150515944,1024.906300677731,9,3,9,2,3.7908861912809058,Male,Graduate,Married,450.4415603690159,16,4,0,37,26.496562374647993,900.8831207380318,0.058823529411764705,1,Loyal Regular Customers
10118,58,68503.13957110845,15,6,4,9,5,116.5582995878793,43.444008221541914,123.15401831022396,57.42290794791792,14.840406373161784,53.39401085514309,1,0,0,0,0,1,0,10,7.173722257451806,1,0,10.0,813.8772938077719,5,4,7,1,4.134916710482152,Female,Graduate,Divorced,408.813651295868,18,2,1,32,21.51650796294042,6541.018420733888,0.05263157894736842,1,Loyal Regular Customers
